,nodes,steps,airtemp,humidity,rainfall,landtemp
540,1,541,30.0,0.74176866,0.20675202,30.0
541,1,542,30.0,0.7132569,0.23557965,30.0
542,1,543,30.0,0.6426517,0.25401315,30.0
543,1,544,30.0,0.7093429,3.1311927,30.0
544,1,545,30.0,0.766645,4.410583,30.0
545,1,546,30.0,0.69239444,1.357883,30.0
546,1,547,30.0,0.7103007,0.2960969,30.0
547,1,548,30.0,0.7315202,4.3897686,30.0
548,1,549,30.0,0.73397905,2.0467575,30.0
549,1,550,30.0,0.8206683,6.643975,30.0
550,1,551,30.0,0.8239981,4.232491,30.0
551,1,552,30.0,0.8454969,7.7959466,30.0
552,1,553,30.0,0.7572866,4.3583803,30.0
553,1,554,30.0,0.80862474,2.2597623,30.0
554,1,555,30.0,0.8069159,2.334886,30.0
555,1,556,30.0,0.8298425,5.113026,30.0
556,1,557,30.0,0.7664859,1.8611684,30.0
557,1,558,30.0,0.7755184,3.2557702,30.0
558,1,559,30.0,0.80252194,5.7042627,30.0
559,1,560,30.0,0.77274823,0.82272696,30.0
560,1,561,30.0,0.8155745,1.5640984,30.0
561,1,562,30.0,0.83768165,12.282046,30.0
562,1,563,30.0,0.8302172,3.1823497,30.0
563,1,564,30.0,0.84085506,3.6017325,30.0
564,1,565,30.0,0.8390929,11.135424,30.0
565,1,566,30.0,0.82285964,11.801146,30.0
566,1,567,30.0,0.86582696,17.965387,30.0
567,1,568,30.0,0.8339204,3.7327006,30.0
568,1,569,30.0,0.8822903,12.933531,30.0
569,1,570,30.0,0.8791257,15.483316,30.0
570,1,571,30.0,0.8178354,1.5747782,30.0
571,1,572,30.0,0.863099,10.465226,30.0
572,1,573,30.0,0.8047703,5.6345925,30.0
573,1,574,30.0,0.8262077,7.3139057,30.0
574,1,575,30.0,0.8611776,11.563187,30.0
575,1,576,30.0,0.8468037,3.6829937,30.0
576,1,577,30.0,0.82676095,3.9118156,30.0
577,1,578,30.0,0.8464039,3.6660187,30.0
578,1,579,30.0,0.8488166,1.5206014,30.0
579,1,580,30.0,0.7990799,1.3034157,30.0
580,1,581,30.0,0.80154973,2.032884,30.0
581,1,582,30.0,0.8095171,1.7458352,30.0
582,1,583,30.0,0.8286339,3.8883631,30.0
583,1,584,30.0,0.8142504,2.0232117,30.0
584,1,585,30.0,0.8366532,8.51332,30.0
585,1,586,30.0,0.83980185,9.094174,30.0
586,1,587,30.0,0.81640154,0.87036365,30.0
587,1,588,30.0,0.77953273,0.8791738,30.0
588,1,589,30.0,0.8036592,2.8228686,30.0
589,1,590,30.0,0.8130726,1.1593698,30.0
590,1,591,30.0,0.822205,0.64693254,30.0
591,1,592,30.0,0.7828444,1.9399029,30.0
592,1,593,30.0,0.81020796,8.175418,30.0
593,1,594,30.0,0.84206307,11.53324,30.0
594,1,595,30.0,0.80144095,0.8805023,30.0
595,1,596,30.0,0.852219,6.3362536,30.0
596,1,597,30.0,0.8473578,18.826113,30.0
597,1,598,30.0,0.80559254,2.0333111,30.0
598,1,599,30.0,0.85236925,15.026253,30.0
599,1,600,30.0,0.8632087,7.55435,30.0
600,1,601,30.0,0.9110365,32.406677,30.0
601,1,602,30.0,0.8245616,2.9911702,30.0
602,1,603,30.0,0.8285926,6.443132,30.0
603,1,604,30.0,0.82060647,3.6078908,30.0
604,1,605,30.0,0.87856203,12.051896,30.0
605,1,606,30.0,0.8564275,6.688778,30.0
606,1,607,30.0,0.86469096,4.459862,30.0
607,1,608,30.0,0.79243445,3.7186925,30.0
608,1,609,30.0,0.89582664,15.251981,30.0
609,1,610,30.0,0.84708184,9.489916,30.0
610,1,611,30.0,0.8186889,2.7944875,30.0
611,1,612,30.0,0.86542636,5.2847757,30.0
612,1,613,30.0,0.848504,18.477938,30.0
613,1,614,30.0,0.83149976,3.908422,30.0
614,1,615,30.0,0.8650224,14.121404,30.0
615,1,616,30.0,0.86797994,10.039223,30.0
616,1,617,30.0,0.85219646,8.923988,30.0
617,1,618,30.0,0.89954954,7.473959,30.0
618,1,619,30.0,0.8071275,0.54861677,30.0
619,1,620,30.0,0.87762403,19.594994,30.0
620,1,621,30.0,0.84599596,3.8862576,30.0
621,1,622,30.0,0.83283585,4.3264523,30.0
622,1,623,30.0,0.8654773,2.6431992,30.0
623,1,624,30.0,0.8320591,3.1987092,30.0
624,1,625,30.0,0.8755906,4.95252,30.0
625,1,626,30.0,0.8651674,9.189888,30.0
626,1,627,30.0,0.869984,10.223447,30.0
627,1,628,30.0,0.8163389,8.515269,30.0
628,1,629,30.0,0.8280786,2.9942882,30.0
629,1,630,30.0,0.8502539,1.1218615,30.0
630,1,631,30.0,0.81645054,0.38178745,30.0
631,1,632,30.0,0.8284833,0.6765805,30.0
632,1,633,30.0,0.79849684,1.6008272,30.0
633,1,634,30.0,0.7967446,0.28525585,30.0
634,1,635,30.0,0.8651603,10.842271,30.0
635,1,636,30.0,0.83349854,0.31781557,30.0
636,1,637,30.0,0.79328716,0.5206256,30.0
637,1,638,30.0,0.82006866,1.5781529,30.0
638,1,639,30.0,0.8374045,16.447165,30.0
639,1,640,30.0,0.8588591,2.0251346,30.0
640,1,641,30.0,0.85593444,8.708321,30.0
641,1,642,30.0,0.82080436,6.0997806,30.0
642,1,643,30.0,0.8405663,10.21558,30.0
643,1,644,30.0,0.84053445,1.4145932,30.0
644,1,645,30.0,0.84942204,17.63326,30.0
645,1,646,30.0,0.9297648,29.162014,30.0
646,1,647,30.0,0.86714685,36.445255,30.0
647,1,648,30.0,0.87141013,10.565527,30.0
648,1,649,30.0,0.8638234,16.615145,30.0
649,1,650,30.0,0.887787,7.8094273,30.0
650,1,651,30.0,0.8551916,16.978088,30.0
651,1,652,30.0,0.77671164,0.47564566,30.0
652,1,653,30.0,0.8107462,0.56990343,30.0
653,1,654,30.0,0.7970586,0.58015436,30.0
654,1,655,30.0,0.80464983,1.6549501,30.0
655,1,656,30.0,0.7928647,0.65303916,30.0
656,1,657,30.0,0.80498135,15.394049,30.0
657,1,658,30.0,0.8556563,5.2557306,30.0
658,1,659,30.0,0.844439,12.989232,30.0
659,1,660,30.0,0.82915854,1.1416379,30.0
660,1,661,30.0,0.8354317,0.98338544,30.0
661,1,662,30.0,0.8169789,3.5291452,30.0
662,1,663,30.0,0.7847489,0.0026413663,30.0
663,1,664,30.0,0.7915882,3.0857623,30.0
664,1,665,30.0,0.8371171,9.073405,30.0
665,1,666,30.0,0.84656346,3.4875774,30.0
666,1,667,30.0,0.8043461,0.37652168,30.0
667,1,668,30.0,0.8095176,11.093103,30.0
668,1,669,30.0,0.81864804,3.4536676,30.0
669,1,670,30.0,0.7768053,1.5152177,30.0
670,1,671,30.0,0.7393251,0.256462,30.0
671,1,672,30.0,0.7967308,3.6452258,30.0
672,1,673,30.0,0.76226085,0.012052041,30.0
673,1,674,30.0,0.74106944,0.0016948809,30.0
674,1,675,30.0,0.7493564,3.469447e-15,30.0
675,1,676,30.0,0.7360793,7.979728e-14,30.0
676,1,677,30.0,0.7470671,0.0,30.0
677,1,678,30.0,0.69060457,0.0,30.0
678,1,679,30.0,0.71201336,0.0,30.0
679,1,680,30.0,0.76484764,0.0,30.0
680,1,681,30.0,0.7491517,0.007835518,30.0
681,1,682,30.0,0.77917314,2.571257,30.0
682,1,683,30.0,0.73249274,0.005264775,30.0
683,1,684,30.0,0.6458845,0.007715095,30.0
684,1,685,30.0,0.70163953,1.5959456e-13,30.0
685,1,686,30.0,0.67609215,0.0,30.0
686,1,687,30.0,0.6772079,0.0,30.0
687,1,688,30.0,0.6878719,0.03438996,30.0
688,1,689,30.0,0.6348865,0.000919272,30.0
689,1,690,30.0,0.66589797,0.0,30.0
690,1,691,30.0,0.7055089,0.056888223,30.0
691,1,692,30.0,0.6497747,7.979728e-14,30.0
692,1,693,30.0,0.66424584,0.0029941937,30.0
693,1,694,30.0,0.62919974,3.469447e-15,30.0
694,1,695,30.0,0.59682477,7.979728e-14,30.0
695,1,696,30.0,0.60373926,0.0,30.0
696,1,697,30.0,0.6017932,0.0,30.0
697,1,698,30.0,0.43074644,0.0,30.0
698,1,699,30.0,0.33402258,0.0,30.0
699,1,700,30.0,0.41368276,0.0,30.0
700,1,701,30.0,0.49141416,0.0,30.0
701,1,702,30.0,0.51969326,0.0,30.0
702,1,703,30.0,0.4755747,3.469447e-15,30.0
703,1,704,30.0,0.41050982,7.979728e-14,30.0
704,1,705,30.0,0.55741626,0.0,30.0
705,1,706,30.0,0.52937835,0.0,30.0
706,1,707,30.0,0.5129391,0.0,30.0
707,1,708,30.0,0.45605522,0.0,30.0
708,1,709,30.0,0.43235654,0.0,30.0
709,1,710,30.0,0.37420446,0.0,30.0
710,1,711,30.0,0.37296692,0.0,30.0
711,1,712,30.0,0.34910285,0.0,30.0
712,1,713,30.0,0.28559893,0.0,30.0
713,1,714,30.0,0.26792857,0.0,30.0
714,1,715,30.0,0.3143174,0.0,30.0
715,1,716,30.0,0.31280327,0.0,30.0
716,1,717,30.0,0.37448663,0.0,30.0
717,1,718,30.0,0.36069447,3.469447e-15,30.0
718,1,719,30.0,0.35896108,7.979728e-14,30.0
719,1,720,30.0,0.34422177,0.0,30.0
720,1,721,30.0,0.300389,0.0,30.0
721,1,722,30.0,0.22488023,0.0,30.0
722,1,723,30.0,0.2496239,3.469447e-15,30.0
723,1,724,30.0,0.25035056,7.979728e-14,30.0
724,1,725,30.0,0.28935722,0.0,30.0
725,1,726,30.0,0.29604587,0.0,30.0
726,1,727,30.0,0.34902534,0.0,30.0
727,1,728,30.0,0.29782328,6.938894e-15,30.0
728,1,729,30.0,0.25098082,1.63064e-13,30.0
729,1,730,30.0,0.24831592,7.979728e-14,30.0
