,nodes,steps,airtemp,humidity,rainfall,landtemp
282,1,283,30.0,0.7480458,4.0724554,30.0
283,1,284,30.0,0.811664,3.906602,30.0
284,1,285,30.0,0.78967106,1.4302026,30.0
285,1,286,30.0,0.80990803,0.49505156,30.0
286,1,287,30.0,0.7730874,1.5038007,30.0
287,1,288,30.0,0.82062596,9.771808,30.0
288,1,289,30.0,0.80222315,2.0644498,30.0
289,1,290,30.0,0.7576311,0.044299513,30.0
290,1,291,30.0,0.7489834,0.24224757,30.0
291,1,292,30.0,0.7712488,0.4072447,30.0
292,1,293,30.0,0.7421451,0.0011653707,30.0
293,1,294,30.0,0.7210892,0.0,30.0
294,1,295,30.0,0.67746127,0.0,30.0
295,1,296,30.0,0.713478,0.0,30.0
296,1,297,30.0,0.7188588,0.0,30.0
297,1,298,30.0,0.7342129,0.0,30.0
298,1,299,30.0,0.6988776,0.13908693,30.0
299,1,300,30.0,0.6882888,0.099709444,30.0
300,1,301,30.0,0.75522137,3.9667366,30.0
301,1,302,30.0,0.8138156,12.222422,30.0
302,1,303,30.0,0.75720453,0.20837244,30.0
303,1,304,30.0,0.6889362,0.030152746,30.0
304,1,305,30.0,0.65969324,7.979728e-14,30.0
305,1,306,30.0,0.6448178,0.17068265,30.0
306,1,307,30.0,0.7149886,0.4154958,30.0
307,1,308,30.0,0.66675216,0.060444742,30.0
308,1,309,30.0,0.66414064,0.18001479,30.0
309,1,310,30.0,0.57796013,0.007622584,30.0
310,1,311,30.0,0.5984474,3.469447e-15,30.0
311,1,312,30.0,0.5773315,7.979728e-14,30.0
312,1,313,30.0,0.5331287,0.0,30.0
313,1,314,30.0,0.5162795,3.469447e-15,30.0
314,1,315,30.0,0.5320255,7.979728e-14,30.0
315,1,316,30.0,0.4317072,0.0,30.0
316,1,317,30.0,0.44249162,0.0,30.0
317,1,318,30.0,0.41913083,3.469447e-15,30.0
318,1,319,30.0,0.4561004,8.326673e-14,30.0
319,1,320,30.0,0.5122687,7.979728e-14,30.0
320,1,321,30.0,0.5698114,0.0,30.0
321,1,322,30.0,0.6036942,0.119221136,30.0
322,1,323,30.0,0.54842967,1.7347235e-15,30.0
323,1,324,30.0,0.48681653,4.1633363e-14,30.0
324,1,325,30.0,0.37688273,4.3368087e-14,30.0
325,1,326,30.0,0.40543225,7.979728e-14,30.0
326,1,327,30.0,0.357369,3.469447e-15,30.0
327,1,328,30.0,0.34001064,7.979728e-14,30.0
328,1,329,30.0,0.30779603,0.0,30.0
329,1,330,30.0,0.3073917,0.0,30.0
330,1,331,30.0,0.3458508,3.469447e-15,30.0
331,1,332,30.0,0.3291188,7.979728e-14,30.0
332,1,333,30.0,0.29294154,0.0,30.0
333,1,334,30.0,0.24618322,0.0,30.0
334,1,335,30.0,0.28670478,3.469447e-15,30.0
335,1,336,30.0,0.2819975,8.326673e-14,30.0
336,1,337,30.0,0.2745449,7.979728e-14,30.0
337,1,338,30.0,0.28387892,0.0,30.0
338,1,339,30.0,0.26421577,0.0,30.0
339,1,340,30.0,0.25214636,0.0,30.0
340,1,341,30.0,0.25304464,0.0,30.0
341,1,342,30.0,0.27009127,0.0,30.0
342,1,343,30.0,0.27906445,0.0,30.0
343,1,344,30.0,0.29790768,0.0,30.0
344,1,345,30.0,0.27177244,0.0,30.0
345,1,346,30.0,0.2830856,0.0,30.0
346,1,347,30.0,0.25786972,0.0,30.0
347,1,348,30.0,0.22981758,0.0,30.0
348,1,349,30.0,0.24726425,0.0,30.0
349,1,350,30.0,0.23676094,0.0,30.0
350,1,351,30.0,0.27243003,3.469447e-15,30.0
351,1,352,30.0,0.27290258,7.979728e-14,30.0
352,1,353,30.0,0.26186308,0.0,30.0
353,1,354,30.0,0.23589416,0.0,30.0
354,1,355,30.0,0.24851453,3.469447e-15,30.0
355,1,356,30.0,0.24928547,8.326673e-14,30.0
356,1,357,30.0,0.23186296,7.979728e-14,30.0
357,1,358,30.0,0.21375379,0.0,30.0
358,1,359,30.0,0.2503151,0.0,30.0
359,1,360,30.0,0.23680802,0.0,30.0
360,1,361,30.0,0.21251519,3.469447e-15,30.0
361,1,362,30.0,0.21439156,7.979728e-14,30.0
362,1,363,30.0,0.23321804,0.0,30.0
363,1,364,30.0,0.23976879,0.0,30.0
364,1,365,30.0,0.21579163,0.0,30.0
365,1,366,30.0,0.22320805,3.469447e-15,30.0
366,1,367,30.0,0.23646003,7.979728e-14,30.0
367,1,368,30.0,0.22572146,0.0,30.0
368,1,369,30.0,0.21694583,0.0,30.0
369,1,370,30.0,0.19662248,3.469447e-15,30.0
370,1,371,30.0,0.2236912,7.979728e-14,30.0
371,1,372,30.0,0.21039842,0.0,30.0
372,1,373,30.0,0.20255685,0.0,30.0
373,1,374,30.0,0.21217805,0.0,30.0
374,1,375,30.0,0.23649393,0.0,30.0
375,1,376,30.0,0.23055021,0.0,30.0
376,1,377,30.0,0.18309566,0.0,30.0
377,1,378,30.0,0.16940905,1.7347235e-15,30.0
378,1,379,30.0,0.19172695,3.989864e-14,30.0
379,1,380,30.0,0.20337346,0.0,30.0
380,1,381,30.0,0.19475295,0.0,30.0
381,1,382,30.0,0.211253,0.0,30.0
382,1,383,30.0,0.3439432,3.469447e-15,30.0
383,1,384,30.0,0.38196972,0.2334691,30.0
384,1,385,30.0,0.13833116,0.0,30.0
385,1,386,30.0,0.16745168,0.0,30.0
386,1,387,30.0,0.16139188,0.0,30.0
387,1,388,30.0,0.14783469,0.0,30.0
388,1,389,30.0,0.17538665,0.0,30.0
389,1,390,30.0,0.19081075,0.0,30.0
390,1,391,30.0,0.18272044,3.469447e-15,30.0
391,1,392,30.0,0.19808301,7.979728e-14,30.0
392,1,393,30.0,0.19142137,0.0,30.0
393,1,394,30.0,0.16646463,0.0,30.0
394,1,395,30.0,0.1791357,0.0,30.0
395,1,396,30.0,0.14050673,0.0,30.0
396,1,397,30.0,0.14523582,0.0,30.0
397,1,398,30.0,0.2629811,0.0,30.0
398,1,399,30.0,0.40972576,0.0,30.0
399,1,400,30.0,0.31440744,3.469447e-15,30.0
400,1,401,30.0,0.20269881,8.326673e-14,30.0
401,1,402,30.0,0.14307804,7.979728e-14,30.0
402,1,403,30.0,0.13834727,3.469447e-15,30.0
403,1,404,30.0,0.13137026,7.979728e-14,30.0
404,1,405,30.0,0.12886053,3.469447e-15,30.0
405,1,406,30.0,0.12802613,7.979728e-14,30.0
406,1,407,30.0,0.15537094,0.0,30.0
407,1,408,30.0,0.14722057,0.0,30.0
408,1,409,30.0,0.14976159,3.469447e-15,30.0
409,1,410,30.0,0.1464851,7.979728e-14,30.0
410,1,411,30.0,0.14426951,0.0,30.0
411,1,412,30.0,0.14364247,0.0,30.0
412,1,413,30.0,0.1739586,0.0,30.0
413,1,414,30.0,0.17127845,0.0,30.0
414,1,415,30.0,0.16073035,0.0,30.0
415,1,416,30.0,0.27682406,3.469447e-15,30.0
416,1,417,30.0,0.19329745,0.0006539639,30.0
417,1,418,30.0,0.15331483,0.0,30.0
418,1,419,30.0,0.13959433,0.0,30.0
419,1,420,30.0,0.13690853,0.0,30.0
420,1,421,30.0,0.13761252,0.0,30.0
